# null, year, acm, acn, star, stard, pl, px, rb, part, debasat, debcoll, deb, null, null
# Bin     YDate                 ACM          ACN          Star         StarD        PL           PX           RB           Part         DebASAT      DebColl      Deb          Err          Total
18094     2006.53662     648.6     224.2     0    0    2092.2    8    1427 1148 309  18   5339 0    11214
18095     2006.53936     648.4     224.2     0    0    2092.4    8    1427 1148 309  18   5338 0    11213
18096     2006.54209     648.3     224.1     0    0    2091.6    8    1427 1148 309  18   5337 0    11211
18097     2006.54483     648.1     224.1     0    0    2091.8    8    1427 1148 309  18   5336 0    11210
18098     2006.54757     647.5     224.1     0    0    2091.4    8    1427 1150 309  18   5335 0    11210
18099     2006.55031     646.9     224.1     0    0    2092 8    1427 1148 309  18   5335 0    11208
18100     2006.55305     647.9     224  0    0    2092.1    8    1429 1152 309  18   5334 0    11214
18101     2006.55578     647.8     224  0    0    2092.2    8    1429 1152 309  18   5334 0    11214
18102     2006.55852     647.7     224  0    0    2092.3    8    1429 1152 309  18   5334 0    11214
18103     2006.56126     647.6     224  0    0    2092.4    8    1429 1152 309  18   5334 0    11214
18104     2006.564  647.5     224  0    0    2092.5    8    1429 1152 309  18   5334 0    11214
18105     2006.56674     647.4     223.9     0    0    2092.6    8    1429 1152 309  18   5334 0    11214
18106     2006.56947     647.4     223.9     0    0    2092.7    8    1429 1152 309  18   5333 0    11213
18107     2006.57221     648.3     223.9     0    0    2092.8    8    1430 1152 309  18   5333 0    11215
18108     2006.57495     648.2     223.9     0    0    2092.9    8    1430 1152 309  18   5333 0    11215
18109     2006.57769     648.1     223.9     0    0    2093 8    1430 1152 309  18   5331 0    11213
18110     2006.58042     648  223.8     0    0    2093.2    8    1430 1153 309  18   5335 0    11218
18111     2006.58316     647.9     223.8     0    0    2093.3    8    1430 1153 309  18   5335 0    11218
18112     2006.5859 647.9     223.7     0    0    2093.4    8    1430 1153 309  18   5334 0    11217
18113     2006.58864     647.8     223.6     0    0    2093.5    8    1430 1153 309  18   5334 0    11217
18114     2006.59138     647.8     223.6     0    0    2093.6    8    1431 1153 309  18   5334 0    11218
18115     2006.59411     648.7     223.5     0    0    2093.8    8    1431 1154 309  18   5334 0    11220
18116     2006.59685     648.6     223.5     0    0    2093.9    8    1431 1154 309  18   5334 0    11220
18117     2006.59959     648.6     223.4     0    0    2094 8    1431 1154 309  18   5334 0    11220
18118     2006.60233     648.5     223.4     0    0    2094.1    8    1431 1154 309  18   5338 0    11224
18119     2006.60507     648.4     223.3     0    0    2094.2    8    1431 1154 309  18   5338 0    11224
18120     2006.6078 648.4     223.3     0    0    2094.3    8    1431 1154 309  18   5338 0    11224
18121     2006.61054     650.3     223.2     0    0    2094.5    8    1432 1155 309  18   5336 0    11226
18122     2006.61328     650.3     223.2     0    0    2094.6    8    1432 1155 309  18   5336 0    11226
18123     2006.61602     650.2     223.1     0    0    2094.7    8    1432 1155 309  18   5336 0    11226
18124     2006.61875     650.1     223.1     0    0    2094.8    8    1432 1155 309  18   5336 0    11226
18125     2006.62149     649.6     223  0    0    2095.4    8    1432 1155 309  18   5335 0    11225
18126     2006.62423     649  223  0    0    2096 8    1432 1155 309  18   5333 0    11223
18127     2006.62697     648.9     222.9     0    0    2096.2    8    1432 1155 309  18   5333 0    11223
18128     2006.62971     648.9     222.9     0    0    2096.3    8    1432 1155 309  18   5332 0    11222
18129     2006.63244     648.8     222.8     0    0    2096.4    8    1432 1155 309  18   5332 0    11222
18130     2006.63518     648.5     222.8     0    0    2096.7    8    1432 1155 309  18   5332 0    11222
18131     2006.63792     648.2     222.7     0    0    2097.1    8    1432 1155 309  18   5332 0    11222
18132     2006.64066     648.4     222.6     0    0    2098 8    1433 1155 309  18   5331 0    11223
18133     2006.64339     647.6     222.6     0    0    2098.8    8    1433 1155 309  18   5331 0    11223
18134     2006.64613     647.5     222.5     0    0    2099 8    1433 1155 309  18   5331 0    11223
18135     2006.64887     647.4     222.5     0    0    2099.1    8    1433 1155 309  18   5331 0    11223
18136     2006.65161     647.4     222.4     0    0    2099.2    8    1433 1155 309  18   5331 0    11223
18137     2006.65435     647.3     222.4     0    0    2099.3    8    1433 1155 309  18   5348 0    11240
18138     2006.65708     647.2     222.3     0    0    2099.4    8    1433 1155 309  18   5347 0    11239
18139     2006.65982     647.2     222.3     0    0    2099.5    8    1433 1155 309  18   5347 0    11239
18140     2006.66256     647.1     222.2     0    0    2099.7    8    1433 1155 309  18   5347 0    11239
18141     2006.6653 647.1     222.2     0    0    2099.8    8    1433 1155 309  18   5351 0    11243
18142     2006.66804     647  222.2     0    0    2099.9    8    1433 1154 309  18   5351 0    11242
18143     2006.67077     646.9     222.1     0    0    2099.9    8    1433 1153 309  18   5351 0    11241
18144     2006.67351     646.4     222.1     0    0    2100.5    8    1433 1153 309  18   5350 0    11240
18145     2006.67625     645.8     222.1     0    0    2101.1    8    1433 1153 309  18   5350 0    11240
18146     2006.67899     645.7     222.1     0    0    2101.2    8    1433 1153 309  18   5350 0    11240
18147     2006.68172     645.7     222  0    0    2101.3    8    1433 1153 309  18   5350 0    11240
18148     2006.68446     645.6     222  0    0    2100.4    8    1433 1153 309  18   5350 0    11239
18149     2006.6872 645.5     222  0    0    2100.4    8    1433 1153 309  18   5349 0    11238
18150     2006.68994     646.5     223  0    0    2100.5    8    1434 1157 309  18   5350 0    11246
18151     2006.69268     646.4     223  0    0    2100.6    8    1434 1157 309  18   5350 0    11246
18152     2006.69541     647.3     222.9     0    0    2100.8    8    1435 1157 309  18   5353 0    11251
18153     2006.69815     648.1     222.9     0    0    2101 8    1436 1154 309  18   5353 0    11250
18154     2006.70089     648  222.9     0    0    2101.1    8    1435 1152 309  18   5351 0    11245
18155     2006.70363     648.8     222.9     0    0    2101.3    8    1436 1153 309  18   5350 0    11247
18156     2006.70637     648.7     222.9     0    0    2101.5    8    1436 1152 309  18   5350 0    11246
18157     2006.7091 648.5     222.8     0    0    2101.6    8    1436 1152 309  18   5350 0    11246
18158     2006.71184     648.4     222.8     0    0    2101.8    8    1436 1152 309  18   5350 0    11246
18159     2006.71458     649.3     222.8     0    0    2102 8    1437 1152 309  18   5350 0    11248
18160     2006.71732     649.1     222.8     0    0    2101.1    8    1436 1152 309  18   5350 0    11246
18161     2006.72005     649  222.8     0    0    2101.3    8    1436 1152 309  18   5350 0    11246
18162     2006.72279     648.8     222.7     0    0    2100.5    8    1435 1152 309  18   5350 0    11244
18163     2006.72553     648.7     225.7     0    0    2100.6    8    1436 1158 309  18   5350 0    11254
18164     2006.72827     648.6     225.2     0    0    2101.2    8    1436 1158 309  18   5350 0    11254
18165     2006.73101     648.5     224.7     0    0    2101.8    8    1436 1157 309  18   5350 0    11253
18166     2006.73374     649.5     224.6     0    0    2100.9    8    1438 1157 309  18   5349 0    11254
18167     2006.73648     649.4     224.6     0    0    2101 8    1437 1157 309  18   5349 0    11253
18168     2006.73922     649.4     224.1     0    0    2101.5    8    1437 1157 309  18   5349 0    11253
18169     2006.74196     649.3     223.6     0    0    2102.1    8    1437 1157 309  18   5349 0    11253
18170     2006.7447 649.2     223.6     0    0    2101.2    8    1437 1156 309  18   5348 0    11250
18171     2006.74743     649.1     223.5     0    0    2101.3    8    1436 1156 309  18   5349 0    11250
18172     2006.75017     649  223.5     0    0    2101.4    8    1436 1156 309  18   5347 0    11248
18173     2006.75291     649  223.5     0    0    2101.5    8    1436 1155 309  18   5347 0    11247
18174     2006.75565     648.9     223.5     0    0    2101.7    8    1435 1154 309  18   5347 0    11245
18175     2006.75838     648.8     223.5     0    0    2101.8    8    1435 1154 309  18   5347 0    11245
18176     2006.76112     648.7     223.4     0    0    2101.9    8    1435 1154 309  18   5346 0    11244
18177     2006.76386     648.6     223.4     0    0    2102 8    1435 1154 309  18   5345 0    11243
18178     2006.7666 648.5     223.4     0    0    2102.1    8    1435 1154 309  18   5345 0    11243
18179     2006.76934     648.4     223.4     0    0    2102.2    8    1435 1154 309  18   5344 0    11242
18180     2006.77207     648.4     223.3     0    0    2102.3    8    1435 1154 309  18   5344 0    11242
18181     2006.77481     648.3     223.3     0    0    2102.4    8    1434 1154 309  18   5343 0    11240
18182     2006.77755     648.2     223.3     0    0    2102.5    8    1434 1153 309  18   5343 0    11239
18183     2006.78029     648.1     223.3     0    0    2102.6    8    1434 1153 309  18   5343 0    11239
18184     2006.78303     650  224.3     0    0    2102.7    8    1435 1153 309  18   5343 0    11243
18185     2006.78576     649.9     224.2     0    0    2102.9    8    1435 1153 309  18   5342 0    11242
18186     2006.7885 649.8     224.2     0    0    2103 8    1435 1151 309  18   5342 0    11240
18187     2006.79124     649.7     224.1     0    0    2103.1    8    1435 1151 309  18   5342 0    11240
18188     2006.79398     649.7     224.1     0    0    2103.2    8    1435 1151 309  18   5341 0    11239
18189     2006.79671     649.6     224  0    0    2103.4    8    1435 1151 309  18   5339 0    11237
18190     2006.79945     649.5     225  0    0    2103.5    8    1434 1151 309  18   5339 0    11237
18191     2006.80219     649.4     225  0    0    2103.6    8    1434 1151 309  18   5339 0    11237
18192     2006.80493     649.3     224.9     0    0    2103.8    8    1434 1150 309  18   5338 0    11235
18193     2006.80767     649.2     224.9     0    0    2103.9    8    1434 1150 309  18   5338 0    11235
18194     2006.8104 651.1     225.8     0    0    2104 8    1436 1153 309  18   5338 0    11243
18195     2006.81314     651.1     225.8     0    0    2104.2    8    1436 1156 309  18   5339 0    11247
18196     2006.81588     651  225.8     0    0    2104.3    8    1436 1156 309  18   5339 0    11247
18197     2006.81862     652.9     225.7     0    0    2102.4    8    1437 1156 309  18   5338 0    11247
18198     2006.82136     652.8     225.7     0    0    2102.6    8    1436 1156 309  18   5338 0    11246
18199     2006.82409     653.7     225.6     0    0    2102.7    8    1437 1156 309  18   5338 0    11248
18200     2006.82683     653.6     225.6     0    0    2102.8    8    1437 1156 309  18   5337 0    11247
18201     2006.82957     653.5     225.5     0    0    2103 8    1437 1156 309  18   5337 0    11247
18202     2006.83231     654.4     225.5     0    0    2103.1    8    1438 1157 309  18   5337 0    11250
18203     2006.83504     654.4     225  0    0    2102.7    8    1438 1157 309  18   5337 0    11249
18204     2006.83778     653.8     224.4     0    0    2103.8    8    1438 1157 309  18   5337 0    11249
18205     2006.84052     653.3     224.4     0    0    2104.3    8    1438 1157 309  18   5336 0    11248
18206     2006.84326     653.2     225.3     0    0    2104.4    8    1438 1161 309  18   5399 0    11316
18207     2006.846  653.2     225.3     0    0    2104.5    8    1438 1161 309  18   5399 0    11316
18208     2006.84873     653.2     225.2     0    0    2104.6    8    1438 1161 309  18   5399 0    11316
18209     2006.85147     653.1     225.2     0    0    2104.7    8    1438 1161 309  18   5398 0    11315
18210     2006.85421     653.1     225.2     0    0    2104.8    8    1438 1162 309  18   5398 0    11316
18211     2006.85695     654  225.1     0    0    2104.8    8    1438 1162 309  18   5397 0    11316
18212     2006.85969     654  225.1     0    0    2104.9    8    1438 1162 309  18   5397 0    11316
18213     2006.86242     654  225  0    0    2105 8    1438 1162 309  18   5396 0    11315
18214     2006.86516     653.9     225  0    0    2105.1    8    1438 1162 309  18   5395 0    11314
18215     2006.8679 653.9     225  0    0    2105.2    8    1438 1162 309  18   5394 0    11313
18216     2006.87064     653.8     224.9     0    0    2105.2    8    1438 1162 309  18   5392 0    11311
18217     2006.87337     653.8     224.9     0    0    2105.3    8    1438 1162 309  18   5392 0    11311
18218     2006.87611     653.8     224.8     0    0    2105.4    8    1438 1162 309  18   5391 0    11310
18219     2006.87885     654.2     224.8     0    0    2105 8    1440 1163 309  18   5419 0    11341
18220     2006.88159     653.7     224.7     0    0    2105.6    8    1440 1163 309  18   5408 0    11330
18221     2006.88433     653.6     224.7     0    0    2105.7    8    1440 1163 309  18   5406 0    11328
